afelong,afelat,ATEAMid,abialb,betnan,betpen,betpub,cassat,fagsyl,ileaqu,juncomm,junoxy,lardec,picabi,pinhal,pinsyl,quecoc,queile,quepub,querob
24.501,63.329,2268,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.397,66.021,2269,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.598,60.187,2270,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.516,62.88,2271,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.521,35.442,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24.416,51.645,2274,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.531,62.431,2275,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.535,34.992,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24.434,65.124,2277,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.545,61.982,2278,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.559,61.534,2279,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.631,48.502,2280,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
24.652,48.052,2281,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
24.672,47.603,2282,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
24.692,47.154,2283,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
24.828,70.513,2284,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.711,46.704,2285,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
24.843,70.065,2286,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.856,69.616,2287,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.73,46.255,2288,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
24.87,69.168,2289,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.805,59.293,2290,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.748,45.805,2291,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
24.813,70.962,2292,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.817,44.006,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.766,45.356,2294,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
24.834,58.844,2295,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.834,43.556,2296,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24.784,44.906,2297,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.85,43.106,2298,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
24.861,58.395,2299,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.801,44.456,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.865,42.656,2301,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
24.88,42.206,2302,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
24.888,57.947,2303,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.895,41.756,2304,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
24.91,41.306,2305,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0
24.924,40.856,2306,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
25.015,37.704,2307,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
24.914,57.498,2308,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.939,57.049,2309,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.027,37.254,2310,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
24.964,56.6,2311,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.055,54.805,2312,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.988,56.152,2313,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.072,35.452,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
25.077,54.356,2315,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.082,35.002,2316,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
25.011,55.703,2317,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.097,53.906,2318,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.033,55.254,2319,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.117,53.457,2320,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.137,53.008,2321,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.148,68.723,2322,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.156,52.559,2323,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.228,50.762,2324,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
25.244,39.961,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.175,52.109,2326,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.184,68.275,2327,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.261,49.863,2328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.193,51.66,2329,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
25.277,49.413,2330,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25.21,51.211,2331,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.219,67.827,2332,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.292,48.964,2333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25.244,50.312,2334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25.252,67.379,2335,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.308,48.514,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.322,48.064,2337,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
25.337,47.615,2338,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
25.351,47.165,2339,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
25.365,46.715,2340,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
25.378,46.266,2341,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
25.391,45.816,2342,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
25.284,66.93,2343,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.404,45.366,2344,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
25.417,44.916,2345,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.427,64.689,2346,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.315,66.482,2347,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.429,44.466,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.441,44.016,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.452,43.566,2350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.453,64.24,2351,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.345,66.034,2352,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.464,43.116,2353,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
25.475,42.666,2354,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
25.477,63.792,2355,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.373,65.586,2356,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.486,42.216,2357,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25.496,41.766,2358,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
25.501,63.343,2359,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.507,41.316,2360,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
25.401,65.137,2361,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.609,61.1,2362,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.517,40.865,2363,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
25.524,62.894,2364,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.527,40.415,2365,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
25.628,60.651,2366,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.546,62.446,2367,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.647,60.202,2368,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.568,61.997,2369,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.665,59.754,2370,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.589,61.548,2371,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.59,37.262,2372,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
25.607,36.361,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.623,35.46,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25.63,35.009,2375,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
25.683,59.305,2376,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.7,58.856,2377,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.716,58.407,2378,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.732,57.958,2379,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.748,57.509,2380,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.763,57.06,2381,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.778,56.611,2382,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.792,56.162,2383,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.806,55.713,2384,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.82,55.264,2385,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.833,54.815,2386,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.846,54.366,2387,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.858,53.916,2388,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
25.87,53.467,2389,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.882,53.017,2390,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
25.893,52.568,2391,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.905,52.119,2392,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
25.915,51.669,2393,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
25.926,51.22,2394,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
25.936,50.77,2395,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
25.946,50.321,2396,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
25.956,49.871,2397,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
25.966,49.422,2398,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
25.975,48.972,2399,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25.984,48.522,2400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25.993,48.072,2401,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.002,47.622,2402,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
26.01,47.173,2403,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
26.019,46.723,2404,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
26.027,46.273,2405,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
26.035,45.823,2406,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
26.042,45.373,2407,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
26.05,44.923,2408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.057,44.473,2409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26.064,44.023,2410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26.071,43.573,2411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26.078,43.123,2412,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
26.085,42.672,2413,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
26.091,42.222,2414,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
26.098,41.772,2415,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
26.104,41.322,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.11,40.872,2417,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26.116,40.421,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26.122,39.971,2419,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26.174,35.465,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.178,35.014,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
26.328,70.526,2427,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.343,70.077,2428,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.356,69.629,2429,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26.37,69.181,2430,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.313,70.974,2431,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26.382,68.732,2432,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.394,68.284,2433,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.406,67.836,2434,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.417,67.387,2435,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.428,66.939,2436,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.438,66.49,2437,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.448,66.042,2438,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.458,65.594,2439,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.467,65.145,2440,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.476,64.697,2441,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.484,64.248,2442,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.492,63.799,2443,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.5,63.35,2444,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.508,62.901,2445,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.515,62.453,2446,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.522,62.004,2447,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.529,61.555,2448,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.536,61.106,2449,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.543,60.657,2450,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.549,60.209,2451,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.561,59.311,2453,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.567,58.861,2454,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.572,58.412,2455,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.577,57.963,2456,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.583,57.514,2457,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.588,57.065,2458,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.593,56.616,2459,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.597,56.167,2460,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.602,55.718,2461,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.607,55.269,2462,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.611,54.82,2463,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.615,54.37,2464,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.619,53.921,2465,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.623,53.471,2466,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.627,53.022,2467,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.631,52.573,2468,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.635,52.123,2469,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
26.638,51.674,2470,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
26.642,51.224,2471,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
26.645,50.775,2472,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
26.649,50.325,2473,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
26.652,49.876,2474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26.655,49.426,2475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26.658,48.976,2476,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26.661,48.526,2477,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
26.664,48.076,2478,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.667,47.626,2479,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.67,47.176,2480,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26.673,46.727,2481,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
26.676,46.277,2482,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
26.678,45.827,2483,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
26.681,45.377,2484,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
26.683,44.927,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.686,44.477,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.688,44.027,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.69,43.576,2488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26.693,43.126,2489,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
26.695,42.676,2490,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26.697,42.225,2491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26.699,41.775,2492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26.701,41.325,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.703,40.875,2494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26.705,40.424,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.276,35.467,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27.277,35.918,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.297,40.875,2513,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
27.299,41.325,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.301,41.775,2515,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27.303,42.225,2516,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27.305,42.676,2517,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
27.307,43.126,2518,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
27.31,43.576,2519,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
27.312,44.027,2520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.314,44.477,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.317,44.927,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.319,45.377,2523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
27.322,45.827,2524,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.324,46.277,2525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.327,46.727,2526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.33,47.176,2527,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27.333,47.626,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.336,48.076,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.339,48.526,2530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.342,48.976,2531,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27.345,49.426,2532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.348,49.876,2533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.351,50.325,2534,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27.355,50.775,2535,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
27.358,51.224,2536,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.362,51.674,2537,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27.365,52.123,2538,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
27.369,52.573,2539,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.373,53.022,2540,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.377,53.471,2541,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.381,53.921,2542,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.385,54.37,2543,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.389,54.82,2544,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.393,55.269,2545,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.398,55.718,2546,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.403,56.167,2547,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.407,56.616,2548,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.412,57.065,2549,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.417,57.514,2550,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.423,57.963,2551,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.428,58.412,2552,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.433,58.861,2553,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.439,59.311,2554,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
27.457,60.657,2555,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.464,61.106,2556,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.471,61.555,2557,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.478,62.004,2558,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.485,62.453,2559,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.492,62.901,2560,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.5,63.35,2561,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.508,63.799,2562,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.516,64.248,2563,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.524,64.697,2564,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.533,65.145,2565,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.542,65.594,2566,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.552,66.042,2567,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.562,66.49,2568,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.572,66.939,2569,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.583,67.387,2570,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.594,67.836,2571,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.606,68.284,2572,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.618,68.732,2573,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.687,70.974,2574,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27.63,69.181,2575,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27.644,69.629,2576,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27.657,70.077,2577,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
27.672,70.526,2578,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27.89,40.872,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.896,41.322,2591,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
27.902,41.772,2592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27.909,42.222,2593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27.915,42.672,2594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.922,43.123,2595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
27.929,43.573,2596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.936,44.023,2597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.943,44.473,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.95,44.923,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.958,45.373,2600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27.965,45.823,2601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.973,46.273,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.981,46.723,2603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27.99,47.173,2604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
27.998,47.622,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.007,48.072,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.016,48.522,2607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28.025,48.972,2608,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28.034,49.422,2609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
